question_id,question,domain,candidate_alignment_band,candidate_alignment_review_rank,candidate_alignment_shared_term_count,candidate_alignment_shared_terms,candidate_alignment_coverage,candidate_alignment_selection_score,candidate_alignment_short_query,candidate_alignment_source,candidate_alignment_source_url,candidate_alignment_source_title,candidate_ddg_status,candidate_ddg_abstract_source,candidate_ddg_abstract_text,candidate_chunks,gold_chunk_ids,gold_answer,gold_status,review_method,reviewer_notes
CH-0572,Quy trình thành lập doanh nghiệp cổ phần mới nhất năm nay (Mã CH-0572)?,general,REVIEW_SIGNAL,137,1,"[""quy""]",0.125,22.5,quy trình thành lập doanh nghiệp cổ phần,canonical_fetch_existing,http://tratu.soha.vn/dict/vn_vn/Quy,Nghĩa của từ Quy - Từ điển Việt - Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0531,Các xu hướng trí tuệ nhân tạo nổi bật năm nay mới nhất năm nay (Mã CH-0531)?,general,REVIEW_SIGNAL,138,1,"[""xu""]",0.125,22.5,xu hướng trí tuệ nhân tạo nổi bật,canonical_fetch_existing,https://fingo.vn/tien-xu-viet-nam,,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0517,Sự phát triển của dòng nhạc Pop hiện đại trên thế giới mới nhất năm nay (Mã CH-0517)?,general,REVIEW_SIGNAL,139,1,"[""sự""]",0.125,22.5,sự phát triển dòng nhạc pop đại giới,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0085,Các phát minh khoa học làm thay đổi thế giới trong thế kỷ 21 mới nhất năm nay (Mã CH-0085)?,general,REVIEW_SIGNAL,140,1,"[""phát""]",0.125,22.5,phát minh khoa học thay đổi giới kỷ,canonical_fetch_existing,https://vi.wiktionary.org/wiki/ph%C3%A1t,phát – Wiktionary tiếng Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0075,Sự khác biệt giữa tế bào gốc và tế bào thường mới nhất năm nay (Mã CH-0075)?,general,REVIEW_SIGNAL,141,1,"[""sự""]",0.125,22.5,sự khác biệt giữa tế bào gốc thường,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0072,Quy trình thành lập doanh nghiệp cổ phần mới nhất năm nay (Mã CH-0072)?,general,REVIEW_SIGNAL,142,1,"[""quy""]",0.125,22.5,quy trình thành lập doanh nghiệp cổ phần,canonical_fetch_existing,http://tratu.soha.vn/dict/vn_vn/Quy,Nghĩa của từ Quy - Từ điển Việt - Việt,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0031,Các xu hướng trí tuệ nhân tạo nổi bật năm nay mới nhất năm nay (Mã CH-0031)?,general,REVIEW_SIGNAL,143,1,"[""xu""]",0.125,22.5,xu hướng trí tuệ nhân tạo nổi bật,canonical_fetch_existing,https://fingo.vn/tien-xu-viet-nam,,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0017,Sự phát triển của dòng nhạc Pop hiện đại trên thế giới mới nhất năm nay (Mã CH-0017)?,general,REVIEW_SIGNAL,144,1,"[""sự""]",0.125,22.5,sự phát triển dòng nhạc pop đại giới,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0586,Sự hình thành và phát triển của Đạo Phật tại Việt Nam mới nhất năm nay (Mã CH-0586)?,general,REVIEW_SIGNAL,145,1,"[""sự""]",0.111111,21.1111,sự hình thành phát triển đạo phật việt,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0581,Lập trình Python ứng dụng trong phân tích dữ liệu mới nhất năm nay (Mã CH-0581)?,general,REVIEW_SIGNAL,146,1,"[""lập""]",0.111111,21.1111,lập trình python ứng dụng phân tích dữ,canonical_fetch_existing,https://tuvi.vn/tuvivietnam,Lập lá số tử vi Việt Nam trọn đời - tuvivietnam,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0574,Mẹo giảm căng thẳng Stress trong công việc hiệu quả mới nhất năm nay (Mã CH-0574)?,general,REVIEW_SIGNAL,147,1,"[""mẹo""]",0.111111,21.1111,mẹo giảm căng thẳng stress công việc hiệu,canonical_fetch_existing,https://vietnamnet.vn/doi-song/meo-vat,"Mẹo vặt cuộc sống - Các mẹo đơn giản, dễ làm chị em nên biết",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0563,Quy định về bồi thường khi nhà nước thu hồi đất mới nhất năm nay (Mã CH-0563)?,general,REVIEW_SIGNAL,148,1,"[""quy""]",0.111111,21.1111,quy định bồi thường nhà nước thu hồi,canonical_fetch_existing,http://tratu.soha.vn/dict/vn_vn/Quy,Nghĩa của từ Quy - Từ điển Việt - Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0541,So sánh điện toán đám mây Cloud và Edge Computing mới nhất năm nay (Mã CH-0541)?,general,REVIEW_SIGNAL,149,1,"[""so""]",0.111111,21.1111,so sánh điện toán đám mây cloud edge,canonical_fetch_existing,https://dict.longdo.com/search/so,,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0510,Luật thi đấu môn Cầu lông mới nhất của Liên đoàn Thế giới mới nhất năm nay (Mã CH-0510)?,general,REVIEW_SIGNAL,150,1,"[""luật""]",0.111111,21.1111,luật thi đấu môn cầu lông liên đoàn,canonical_fetch_existing,https://thuvienphapluat.vn/,"THƯ VIỆN PHÁP LUẬT _ Tra cứu, Nắm bắt Pháp Luật Việt Nam",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0086,Sự hình thành và phát triển của Đạo Phật tại Việt Nam mới nhất năm nay (Mã CH-0086)?,general,REVIEW_SIGNAL,151,1,"[""sự""]",0.111111,21.1111,sự hình thành phát triển đạo phật việt,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0081,Lập trình Python ứng dụng trong phân tích dữ liệu mới nhất năm nay (Mã CH-0081)?,general,REVIEW_SIGNAL,152,1,"[""lập""]",0.111111,21.1111,lập trình python ứng dụng phân tích dữ,canonical_fetch_existing,https://tuvi.vn/tuvivietnam,Lập lá số tử vi Việt Nam trọn đời - tuvivietnam,DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0074,Mẹo giảm căng thẳng Stress trong công việc hiệu quả mới nhất năm nay (Mã CH-0074)?,general,REVIEW_SIGNAL,153,1,"[""mẹo""]",0.111111,21.1111,mẹo giảm căng thẳng stress công việc hiệu,canonical_fetch_existing,https://vietnamnet.vn/doi-song/meo-vat,"Mẹo vặt cuộc sống - Các mẹo đơn giản, dễ làm chị em nên biết",DDG_REQUEST_ERROR,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0063,Quy định về bồi thường khi nhà nước thu hồi đất mới nhất năm nay (Mã CH-0063)?,general,REVIEW_SIGNAL,154,1,"[""quy""]",0.111111,21.1111,quy định bồi thường nhà nước thu hồi,canonical_fetch_existing,http://tratu.soha.vn/dict/vn_vn/Quy,Nghĩa của từ Quy - Từ điển Việt - Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0041,So sánh điện toán đám mây Cloud và Edge Computing mới nhất năm nay (Mã CH-0041)?,general,REVIEW_SIGNAL,155,1,"[""so""]",0.111111,21.1111,so sánh điện toán đám mây cloud edge,canonical_fetch_existing,https://dict.longdo.com/search/so,,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0010,Luật thi đấu môn Cầu lông mới nhất của Liên đoàn Thế giới mới nhất năm nay (Mã CH-0010)?,general,REVIEW_SIGNAL,156,1,"[""luật""]",0.111111,21.1111,luật thi đấu môn cầu lông liên đoàn,canonical_fetch_existing,https://thuvienphapluat.vn/,"THƯ VIỆN PHÁP LUẬT _ Tra cứu, Nắm bắt Pháp Luật Việt Nam",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0595,Cách viết bài nghiên cứu khoa học đạt chuẩn quốc tế mới nhất năm nay (Mã CH-0595)?,general,REVIEW_SIGNAL,157,1,"[""viết""]",0.1,20.0,viết bài nghiên cứu khoa học đạt chuẩn,canonical_fetch_existing,https://vi.wiktionary.org/wiki/vi%E1%BA%BFt,viết – Wiktionary tiếng Việt,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0589,Phương pháp sắp xếp nhà cửa gọn gàng theo phong cách Nhật mới nhất năm nay (Mã CH-0589)?,general,REVIEW_SIGNAL,158,1,"[""phương""]",0.1,20.0,phương pháp sắp xếp nhà cửa gọn gàng,canonical_fetch_existing,https://futabus.vn/,FUTA Bus Lines,DDG_API_OK,,,"[{""chunk_id"": ""doc-f237504226cc2128-chunk-001"", ""document_id"": ""doc-f237504226cc2128"", ""source_url"": ""https://vi.wikipedia.org/wiki/Th%E1%BA%BF_L%E1%BB%AF"", ""source_title"": ""Thế Lữ"", ""text"": ""Thế Lữ (tên thật là: Nguyễn Đình Lễ, sau đổi thành Nguyễn Thứ Lễ, 10 tháng 6 năm 1907 – 3 tháng 6 năm 1989) là một nhà thơ, nhà văn, nhà soạn kịch và nhà hoạt động sân khấu người Việt Nam. Thế Lữ nổi danh trên văn đàn vào những năm 1930, với những tác phẩm Thơ mới, đặc biệt là bài Nhớ rừng, cùng những tác phẩm văn xuôi, tiêu biểu là tập truyện Vàng và máu (1934). Trở thành thành viên của nhóm Tự Lực văn đoàn kể từ khi mới thành lập (1934), ông hầu hết hoạt động sáng tác văn chương trong thời gian là thành viên của nhóm, đồng thời cũng đảm nhận vai trò là một nhà báo, nhà phê bình, biên tập viên mẫn cán của các tờ báo Phong hóa và Ngày nay.\nTừ năm 1937, hoạt động của Thế Lữ chủ yếu chuyển hướng sang biểu diễn kịch nói, trở thành diễn viên, đạo diễn, nhà viết kịch, trưởng các ban kịch Tinh Hoa, Thế Lữ, Anh Vũ, hoạt động cho đến sau Cách mạng tháng Tám. Ông tham gia kháng chiến chống Pháp, làm kịch kháng chiến trong những năm Chiến tranh Đông Dương. Sau Hiệp định Genève, ông tiếp tục hoạt động sân khấu, trở thành Chủ tịch đầu tiên của Hội Nghệ sĩ Sân khấu Việt Nam (1957 – 1977). Ông được coi là một người tiên phong, không chỉ trong phong trào Thơ mới, trong lĩnh vực văn chương trinh thám, kinh dị, đường rừng, mà còn là người có đóng góp rất lớn trong việc chuyên nghiệp hóa nghệ thuật biểu diễn kịch nói ở Việt Nam. Thế Lữ đã được Nhà nước Việt Nam trao tặng danh hiệu Nghệ sĩ nhân dân năm 1984 và Giải thưởng Hồ Chí Minh về văn học nghệ thuật đợt II năm 2000.\n\n\n== Tiểu sử ==\nThế Lữ sinh ngày 10 tháng 6 năm 1907 tại thành phố Hà Nội. Quê gốc tại làng Phù Đổng, huyện Tiên Du, tỉnh Bắc Ninh (nay là xã Phù Đổng, thành phố Hà Nội). Tên Nguyễn Đình Lễ sau đó được đổi thành Nguyễn Thứ Lễ vì ông là con thứ. Khi lên 10 tuổi, người anh trai (hơn ông một tuổi) mất, ông lại đổi tên lại thành Nguyễn Đình Lễ. Lớn lên ông dùng lại tên Nguyễn Thứ Lễ, khi viết văn nói lái lại là Nguyễn Thế Lữ, sau rút gọn thành Thế Lữ. Bút danh Thế Lữ, mang nghĩa \""người khách đi qua trần thế\"" lại phù hợp với quan niệm sống của ông khi ấy. Ông còn có tên khác là Nguyễn Khắc Thảo, nhưng sau cũng bỏ đi vì trùng tên. Khi viết báo, đôi khi ông ký bút danh hài hước Lê Ta, xuất phát từ tên Lễ biến thành \""Lê Ngã\"", \""ta\"" cũng tức là \""ngã\"".\nCha ông là sếp ga xe lửa trên tuyến đường sắt Lạng Sơn – Thanh Hóa. Mẹ ông sinh ra trong gia đình Công giáo, kết hôn với cha ông trước, nhưng lại không được gia đình bên nội thừa nhận. Khi mới vài tháng tuổi, Thế Lữ bị đưa rời khỏi mẹ, đem lên Lạng Sơn sống cùng bà nội, cha và u (vợ chính thức của cha). Xa mẹ từ nhỏ, mỗi năm có được gặp một đôi lần, nên theo như Thế Lữ nhớ lại, chủ đề chính từ khi ông còn bé cho đến năm 10 tuổi là xa cách, nhớ thương người mẹ ruột của mình. Sống ở xứ Lạng Sơn, núi rừng thiên nhiên nơi đây với những câu chuyện kinh dị ma quái mà ông được nghe từ nhỏ đã trở thành nguồn tư liệu, tạo cảm hứng cho các tác phẩm văn xuôi của ông sau này.\n\n\n== Cuộc đời ==\n\nThế Lữ học chữ Nho khi lên 8 tuổi, học chữ Quốc ngữ khi lên 10. Sau khi anh trai mất, ông được quay trở về Hải Phòng ở với mẹ. Ở Hải Phòng, ông học tư với cha của Vũ Đình Quý, người bạn thân đầu tiên của ông. Ít lâu sau, ông xin vào học lớp Đồng ấu của trường Pháp Việt (École communale) mới mở ở Ngõ Nghè. Năm 1924, ông thi đỗ Sơ học (cepfi), sau đó ốm một năm. Khi đó, mới 17 tuổi, Thế Lữ đã lập gia đình với Nguyễn Thị Khương, người vợ hơn ông 2 tuổi.\nNăm 1925, ông vào học Cao đẳng Tiểu học Bonnal ở Hải Phòng, học được 3 năm thì bỏ. Những năm học Thành chung, ông chịu tác động từ tinh thần yêu nước của giới học sinh, qua báo Việt Nam hồn từ Pháp gửi về, cũng như từ những thầy giáo như Trịnh Đình Rư, Hoàng Ngọc Phách, Nguyễn Hữu Tảo. Năm 1928, ông tham gia Việt Nam Thanh niên Cách mạng Đồng chí Hội, cùng hoạt động với Nguyễn Văn Linh ở Hải Phòng. Theo Nguyễn Đình Thi, thì đến năm 1930, khi Hội Thanh niên chuyển thành Đảng Cộng sản Việt Nam, Thế Lữ dù tán thành đường lối của Đảng, nhưng do gia đình theo Công giáo nên không thể gia nhập.\nNăm 1929, ông lên Hà Nội, thi đỗ dự thính vào trường Cao đẳng Mỹ thuật Đông Dương, học cũng chỉ một năm rồi lại bỏ do bất mãn với một giáo sư và giám hiệu của trường. Ở trường mỹ thuật, ông chơi thân nhất với những bạn như Nguyễn Đỗ Cung, Trần Bình Lộc; cùng với Vũ Đình Liên, Ngô Bích San, Hoàng Lập Ngôn... tổ chức một salon littéraire, chuyên thảo luận về văn học.\nThời gian này, ông bắt đầu viết văn, với những truyện đầu tiên ghi lại những gì ông nghe thấy khi ở Lạng Sơn. Được sự khuyến khích của Vũ Đình Liên, Thế Lữ đã gửi các tác phẩm đầu tay của mình cho Nhà xuất bản Tân Dân, ký thêm bút danh tưởng tượng \""Đào Thị Tô cùng viết với Thế Lữ\"" nhằm thu hút sự chú ý. Hai cuốn Một truyện báo thù ghê gớm và Tiếng hú hồn của mụ Ké sau được Vũ Đình Long khen ngợi và cho in ra, điều này cũng đã khuyến khích Thế Lữ rời bỏ trường Mỹ thuật. Một nguyên nhân khác nữa bởi ông bị lao, tuy nhiên sau đó được chữa khỏi bệnh. Từ bỏ con đường hội họa, Thế Lữ bước hẳn sang hoạt động sáng tác văn chương.\n\n\n== Hoạt động văn học và Tự Lực văn đoàn ==\nTrước khi về Hải Phòng, Thế Lữ làm người sửa bản in cho báo Volonté Indochinoise (Ý muốn của Đông Dương), thường đi làm qua Vườn bách thảo Hà Nội, thời gian này ông đã viết bài thơ nổi tiếng Nhớ rừng. Sau khi trở về Hải Phòng, được mẹ cho dựng một căn nhà lá cạnh Đồ Sơn để chữa bệnh, Thế Lữ bắt đầu tập trung vào viết văn và làm thơ. Một trong những bài thơ đầu tiên của ông là Lời than thở của nàng Mỹ thuật và Lựa tiếng đàn để gửi cho các bạn trường Mỹ thuật ở Hà Nội. Ông còn viết cả truyện lãng mạn, ví dụ như Suối lệ, đã được đăng trên một vài tờ báo cũng như sách của Tân Dân.\nSau khi tờ Phong hóa (bộ mới) ra mắt (tháng 9 năm 1932), Thế Lữ đã chào đón và gửi bài. Bài thơ đầu tiên của Thế Lữ trên Phong hóa là Con người vơ vẩn đăng vào số Tết năm 1933. Sau đó, khi đến tòa soạn Phong hóa lần đầu tiên, ông đã đọc những bài thơ mình sáng tác, và được Khái Hưng ca ngợi là \""Lamartine của Việt Nam\"". Bên cạnh đó, Nguyễn Tường Tam còn đặc biệt chú ý đến những truyện Một đêm trăng, Vàng và máu, cũng như tác giả của hai truyện này, cho rằng đó là một \""cây bút mới mẻ\"", \""có triển vọng\"", \""sẽ kết nạp cho được và chắc chắn không khó khăn\"". Không lâu sau, Thế Lữ được mời vào làm việc tại Phong hóa, và Nhất Linh sau đó cũng có bài viết trân trọng, đề cao Thế Lữ và thơ văn của ông.\nTháng 3 năm 1934, Tự Lực văn đoàn chính thức ra đời với 6 thành viên ban đầu: Nhất Linh, Hoàng Đạo, Khái Hưng, Thạch Lam, Tú Mỡ và Thế Lữ, cũng là các thành viên nòng cốt của tờ Phong hóa (mới). Thế Lữ tán đồng với quan niệm của Tự Lực văn đoàn và Phong hóa: lên án tư tưởng Nho giáo phong kiến, đả kích thói hư tật xấu, tệ nạn xã hội bằng sự châm biếm hài hước, đồng thời đổi mới quan niệm sáng tác, giải phóng cá nhân, và đấu tranh xây dựng nền văn chương và ngôn ngữ Việt. Cũng từ đó, gần 10 năm, hoạt động văn học và báo chí của Thế Lữ gắn bó chặt chẽ với Tự Lực văn đoàn, và cũng hầu như thu gọn trong khoảng thời gian này.\nVề báo chí, ông tham gia viết báo, biên tập cho tờ Phong hóa rồi tờ Ngày nay (ra mắt sau khi Phong hóa đóng cửa năm 1936). Với các bút danh Thế Lữ và Lê Ta, ông viết bài cho các chuyên mục \""Cuộc điểm báo\"", \""Cuộc điểm sách\"", \""Từ cao đến thấp\""..., (Phong hóa) rồi \""Điểm báo\"", \""Tin thơ\"", \""Tin văn... vắn\""... (Ngày nay). Ngoài các mục cố định, Thế Lữ còn có nhiều bài bình luận, phân tích về các vấn đề văn chương, nghệ thuật, các bài phê bình sách. Ông là giám khảo cho tất cả ba cuộc thi của Tự Lực văn đoàn (1935, 1937, 1939), góp tiếng nói giúp khẳng định những tác phẩm được trao giải. Mục Tin thơ do ông phụ trách toàn bộ cũng phát hiện và khích lệ một số khả năng Thơ mới; đồng thời Thế Lữ, cùng với Lưu Trọng Lư, Huy Thông và các nhà thơ, tác giả khác, cũng góp công lớn trong việc đem lại thành công cho phong trào Thơ mới, chống lại thơ cũ, bảo vệ và đề cao thơ mới bằng các bài báo, đăng các sáng tác trong đó có sáng tác của chính mình. Bài thơ Nhớ rừng gây tác động mạnh mẽ lên công chúng, cùng các bài thơ nổi tiếng khác sau đó như Cây đàn muôn điệu, Tiếng sáo thiên thai..., được đăng trên Phong hóa, sau này được tập hợp lại trong tập thơ đầu tay Mấy vần thơ (1935), đã góp phần đem lại thắng lợi hoàn toàn cho phong trào Thơ mới, cũng như đưa ông trở thành một nhà thơ tiêu biểu của Thơ mới thuở ban đầu. Ngoài ra, ông còn có nhiều tác phẩm văn xuôi, ở các thể loại trinh thám, kinh dị và lãng mạn, cũng gây được sự chú ý của công chúng.\nThế Lữ là một trong các tác giả Tự Lực có nhiều tác phẩm nhất được Nhà xuất bản Đời nay phát hành. Từ năm 1934 đến năm 1943, ông cho ra mắt 12 cuốn sách, trung bình mỗi năm một cuốn, có những năm hai (1937, 1942), ba cuốn (1941). Đáng chú ý nhất là tập truyện đầu tay Vàng và máu (1934, được Khái Hưng viết lời giới thiệu), tập thơ thứ nhất Mấy vần thơ (1935), sau được sửa chữa và bổ sung nhiều bài mới trong Mấy vần thơ, tập mới (1941).\nKể từ năm 1937, ông dành nhiều thời gian và tâm huyết cho sân khấu kịch nói, dù vẫn làm việc tại báo Ngày nay cho tới khi tờ này đóng cửa (sau 1940). Sau 1945, hoạt động và tư tưởng củ"", ""content_hash"": ""sha256:93c29709de4833e009abc3c1b08e1e924d08015fff11a6f831dae2eb37b4cae3""}]",[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0583,Thủ tục đăng ký sang tên xe máy chính chủ mới nhất năm nay (Mã CH-0583)?,general,REVIEW_SIGNAL,159,1,"[""thủ""]",0.1,20.0,thủ tục đăng ký sang tên xe máy,canonical_fetch_existing,https://hvdic.thivien.net/hv/th%E1%BB%A7,Tra từ: thủ - Từ điển Hán Nôm,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0569,Mẹo xử lý khi xe ô tô bị ngập nước chết máy mới nhất năm nay (Mã CH-0569)?,general,REVIEW_SIGNAL,160,1,"[""mẹo""]",0.1,20.0,mẹo xử lý xe tô bị ngập nước,canonical_fetch_existing,https://vietnamnet.vn/doi-song/meo-vat,"Mẹo vặt cuộc sống - Các mẹo đơn giản, dễ làm chị em nên biết",DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
CH-0566,Sự ra đời của chữ Quốc ngữ trong lịch sử Việt Nam mới nhất năm nay (Mã CH-0566)?,general,REVIEW_SIGNAL,161,1,"[""sự""]",0.1,20.0,sự ra đời chữ quốc ngữ lịch sử,canonical_fetch_existing,https://fconline.garena.vn/tin-tuc/su-kien/,WELCOME TO FC ONLINE &#8211; Sự kiện,DDG_API_OK,,,[],[],,SOURCE_FETCHED_NOT_REVIEWED,human_review_after_ddg_short_alignment,Pre-review filter only. HIGH_SIGNAL means >=2 shared terms and >=0.20 coverage; REVIEW_SIGNAL means it passed the relaxed shortlist threshold and still requires independent source/gold verification. No row is accepted as gold automatically.
